id,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,popularity,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
99588,Kamp Koral: SpongeBob's Under Years,2,62,en,490,7.2,"SpongeBob and friends spend the summer catching jellyfish, building camp-fires, and swimming in Lake Yuckymuck at Camp Coral, located in the Kelp Forest.",False,/1qCGrhbbBLZpPY1NhyDjGymwq0X.jpg,2021-03-04,2023-05-26,https://www.paramountplus.com/shows/kamp-koral/,True,Kamp Koral: SpongeBob's Under Years,185.941,/peZYB3aFOBoZbpFhOZogrTHVlqX.jpg,Scripted,Returning Series,,"Animation, Comedy, Family","Mr. Lawrence, Vincent Waller, Kaz, Luke Brookshier, Marc Ceccarelli, Andrew Goodman",en,Paramount+,US,English,"Nickelodeon Animation Studio, United Plankton Pictures",United States of America,12
91275,Unbelievable,1,8,en,490,8.041,"A teenager is charged with lying about her rape allegation, but two determined investigative female detectives discover a far more sinister truth.",False,/AhFEqj8PFvvNDQ3Ouv39kNfTraI.jpg,2019-09-13,2019-09-13,https://www.netflix.com/title/80153467,False,Unbelievable,22.296,/jHOrNJNM03Lsjdw7nsw7TlqBOhd.jpg,Miniseries,Ended,Based on true events no one believed.,"Drama, Crime",Susannah Grant,en,Netflix,US,English,CBS Studios,United States of America,0
60726,Forever,1,22,en,488,7.77,"Doctor Henry Morgan, New York City’s star medical examiner, has a secret. He doesn't just study the dead to solve criminal cases, he does it to solve the mystery that has eluded him for 200 years—the answer to his own inexplicable immortality. This long life has given Henry remarkable observation skills which impresses his new partner, Detective Jo Martinez. Each week, a new case and their budding friendship will reveal layers of Henry’s long and colorful past. Only his best friend and confidant, Abe knows Henry’s secret.",False,/5ziXtCZye3NowgFJCBrK3kTd7vn.jpg,2014-09-22,2015-05-05,http://abc.go.com/shows/forever,False,Forever,24.75,/4OnnU4j2tQEOnsPnRZswW91v9vr.jpg,Scripted,Canceled,Who says you only live once?,"Drama, Crime, Mystery, Sci-Fi & Fantasy",Matthew Miller,en,ABC,US,English,"Lin Pictures, Warner Bros. Television",United States of America,44
88516,AlRawabi School for Girls,2,6,ar,488,7.482,The bullied outcasts at prestigious Al Rawabi School for Girls plot a series of risky takedowns to get back at their tormentors.,False,/eK8UA5kOPhLR0pgKG1cfMv61WI4.jpg,2021-08-12,2021-08-12,https://www.netflix.com/title/81034661,True,مدرسة الروابي للبنات,24.54,/fP4tqF73imWZ6ZKyk6VDigQZV2p.jpg,Scripted,Returning Series,,Drama,,ar,Netflix,JO,العربية,Filmizion Productions,Jordan,50
77236,A Discovery of Witches,3,25,en,487,7.922,Closet witch Diana Bishop and centuries-old vampire Matthew Clairmont are drawn into a deadly mystery and forbidden romance when a magical book shows up in an Oxford library.,False,/mZOw5cBXPDfSv1T8IFWsWi8Wktp.jpg,2018-09-14,2022-02-18,https://www.sky.com/watch/title/programme/discovery-of-witches/discovery-of-witches,False,A Discovery of Witches,27.187,/l7MUpFAE8UEWYnO2Uv7SFtdZ2OJ.jpg,Scripted,Ended,,"Sci-Fi & Fantasy, Drama",Kate Brooke,en,"Sky One, Sky Max",GB,English,"Bad Wolf, Sky Productions","Italy, United Kingdom",43
1435,The Good Wife,7,156,en,485,7.6,Alicia Florrick boldly assumes full responsibility for her family and re-enters the workforce after her husband's very public sex and political corruption scandal lands him in jail.,False,/fV740jZ1ZIwRcLwgBEsiEHrdjPG.jpg,2009-09-22,2016-05-08,http://www.cbs.com/shows/the_good_wife/,False,The Good Wife,257.781,/lasNCd45fpPLirlA7QxkuopWro.jpg,Scripted,Ended,,Drama,"Michelle King, Robert King",en,CBS,US,English,"CBS Productions, Scott Free Productions, King Size Productions",United States of America,43
84647,The Society,1,10,en,485,7.602,"When everyone else mysteriously vanishes from their wealthy town, the teen residents of West Ham must forge their own society to survive.",False,/kk7rDonuvy5cTi6M0MhPfNgsCMr.jpg,2019-05-10,2019-05-10,https://www.netflix.com/title/80197989,False,The Society,18.305,/mxOlnFEQMpxjIltr9Ox06iyjjvK.jpg,Scripted,Canceled,,"Drama, Sci-Fi & Fantasy",Christopher Keyser,en,Netflix,US,English,,United States of America,50
194766,The Summer I Turned Pretty,3,15,en,485,8.281,"Every summer, Belly and her family head to the Fishers’ beach house in Cousins. Every summer is the same ... until Belly turns sixteen. Relationships will be tested, painful truths will be revealed, and Belly will be forever changed. It’s a summer of first love, first heartbreak and growing up — it's the summer she turns pretty.",False,/lAV3JxRj3OJpf1YDmChhdmIdadU.jpg,2022-06-16,2023-08-17,https://www.amazon.com/dp/B09NF5J6JX,True,The Summer I Turned Pretty,131.378,/ePpNZ6QCT5ylXniZmfQPyjyFCCM.jpg,Scripted,Returning Series,It’s not summer without you.,Drama,"Gabrielle G. Stanton, Jenny Han",en,Prime Video,US,English,"Amazon Studios, wiip",United States of America,45
86848,Evil,4,37,en,484,7.805,"Skeptical female clinical psychologist Kristen Bouchard joins a priest-in-training and a blue-collar contractor as they investigate supposed miracles, demonic possessions, and other extraordinary occurrences to see if there’s a scientific explanation or if something truly supernatural is at work.",False,/lKSHKIpBfmi3C5dLEJUraLHZdns.jpg,2019-09-26,2022-08-14,https://www.paramountplus.com/shows/evil/,True,Evil,56.766,/kkVRKLRy3Gj6nIzMldSmtr8zU8n.jpg,Scripted,Returning Series,Some mysteries can’t be explained.,"Crime, Drama, Mystery","Michelle King, Robert King",en,"CBS, Paramount+",US,English,"CBS Studios, King Size Productions",United States of America,43
136283,The Glory,1,16,ko,482,8.5,"After a childhood marked by pain and violence, a woman puts a carefully planned revenge scheme in motion.",False,/7vCSrzwqS5PEm0i5mHlkDfjHcnX.jpg,2022-12-30,2023-03-10,https://www.netflix.com/title/81519223,False,더 글로리,60.815,/uUM4LVlPgIrww07OoEKrGWlS1Ej.jpg,Scripted,Ended,Let's wilt and die together.,Drama,"Kim Eun-sook, An Gil-ho","ko, es",Netflix,KR,"한국어/조선말, Español","Hwa&Dam Pictures, Studio Dragon",South Korea,47
79622,Hunters,2,18,en,482,7.341,A diverse band of Nazi Hunters living in 1977 New York City discover that hundreds of high ranking Nazi officials are living among us and conspiring to create a Fourth Reich in the U.S. The eclectic team of Hunters set out on a bloody quest to bring the Nazis to justice and thwart their new genocidal plans.,False,/qiHP7bcwRVvxDoeH6PpvkwmpYyS.jpg,2020-02-20,2023-01-12,https://www.amazon.com/dp/B0B8LSQLCT,False,Hunters,25.534,/mjsz10d1abJXZwT9b8CTgniRJh9.jpg,Scripted,Ended,,"Crime, Drama",David Weil,en,Prime Video,US,English,"Monkeypaw Productions, Sonar Entertainment",United States of America,60
90447,Hotel Del Luna,1,16,ko,480,8.556,"When he's invited to manage a hotel for dead souls, an elite hotelier gets to know the establishment's ancient owner and her strange world.",False,/epq6I0AwVaHldCrQ6xJ5ZsAyHCF.jpg,2019-07-12,2019-08-31,http://program.tving.com/tvn/hoteldelluna/,False,호텔 델루나,38.174,/8bizZsXoAsOTbhyFKfBogC8mgG2.jpg,Scripted,Ended,I don't care if this place is a prison or a fence to you. I'll be here with you.,"Sci-Fi & Fantasy, Drama, Comedy","Hong Mi-ran, Hong Jeong-eun",ko,tvN,KR,한국어/조선말,"GTist, Studio Dragon",South Korea,70
32226,Personal Taste,1,16,ko,479,8.02,"Jin-ho Jeon is a very stylish young man with the perfect looks. Jin-ho has also some faults which include being self-centered and obsession with cleanliness. Jin-ho Jeon then comes across Gae-in Park, a woman hurt by love and is now looking for a gay roommate/friend. Jin-ho wanting to live with the woman, then pretends to be a gay male.",False,/c8zeX6tj4W8SiT9qHKtCxTCW89f.jpg,2010-03-31,2010-05-20,http://www.imbc.com/broad/tv/drama/taste/index.html,False,개인의 취향,27.811,/qNzJSdeNcPZCT3FSMe439hZXaY9.jpg,Miniseries,Ended,,"Comedy, Drama",,ko,MBC,KR,한국어/조선말,Victory Contents,South Korea,65
39269,Scandal,7,124,en,478,7.2,"Everyone has secrets and Olivia Pope has dedicated her life to protecting and defending the public images of the elite by keeping those secrets under wraps. Pope and her team are at the top of their game when it comes to getting the job done for their clients, but it becomes apparent that these ""gladiators in suits,"" who specialize in fixing the lives of other people, have trouble fixing those closest at hand -- their own.",False,/8lgBwIhXhGmQKEkrzadt8VtSy31.jpg,2012-04-05,2018-04-19,http://www.abc.go.com/shows/scandal,False,Scandal,54.584,/4XmF8PMSqtHCGNoL15oHbjr5ZuO.jpg,Scripted,Ended,Dirty little secrets always come out.,Drama,Shonda Rhimes,en,ABC,US,English,"ABC Studios, ShondaLand, Royal Ties Productions",United States of America,43
65676,My Teen Romantic Comedy SNAFU,3,38,ja,478,8.4,"So exactly what’s going to happen when Hachiman Hikigaya, an isolated high school student with no friends, no interest in making any and a belief that everyone else’s supposedly great high school experiences are either delusions or outright lies, is coerced by a well meaning faculty member into joining the one member “Volunteer Services Club” run by Yukino Yukinoshita, who’s smart, attractive and generally considers everyone in her school to be her complete inferior?",False,/5VL7HC4aeLhepAaGxaQBUBWgIGo.jpg,2013-04-05,2020-09-25,https://www.tbs.co.jp/anime/oregairu/,False,やはり俺の青春ラブコメはまちがっている。,36.223,/8knvr1LbnPD8SZjZlkD3cOt3TYu.jpg,Scripted,Ended,,"Animation, Comedy, Drama",,ja,TBS,JP,日本語,"Brain's Base, feel., TBS",Japan,24
35935,Berserk,1,25,ja,478,8.5,"Guts, a man who calls himself ""The Black Swordsman"", looks back upon his days serving as a member of a group of mercenaries. Led by an ambitious, ruthless, and intelligent man named Griffith, together they battle their way into the royal court, and are forced into a fate that changes their lives.",False,/bXi8lEPppxvtNFDkgIw7nj19psC.jpg,1997-10-08,1998-04-01,,False,剣風伝奇ベルセルク,39.553,/zreH0OvbIy9djnV7LOq84UUqTJV.jpg,Scripted,Ended,,"Action & Adventure, Sci-Fi & Fantasy, Animation",Kentaro Miura,ja,Nippon TV,JP,日本語,"OLM, VAP",Japan,23
5739,Dr. Horrible's Sing-Along Blog,1,3,en,476,7.558,"Aspiring super-villain Dr. Horrible wants to join the Evil League of Evil and win the girl of his dreams, but his nemesis, Captain Hammer, stops him at every turn.",False,/fJa29nluTKy4qOc5kyyGZfCuDDc.jpg,2008-07-15,2008-07-19,http://www.drhorrible.com/,False,Dr. Horrible's Sing-Along Blog,10.5,/wPXpC4AJHlwnVk5AtlBgsd0497c.jpg,Miniseries,Ended,,"Comedy, Drama, Sci-Fi & Fantasy","Joss Whedon, Jed Whedon, Zack Whedon, Maurissa Tancharoen",en,Hulu,US,English,Mutant Enemy Productions,United States of America,14
1428,MythBusters,16,272,en,476,7.859,"MythBusters is a science entertainment television program created and produced by Australia's Beyond Television Productions for the Discovery Channel. The show's hosts, special effects experts Adam Savage and Jamie Hyneman, use elements of the scientific method to test the validity of rumors, myths, movie scenes, adages, Internet videos, and news stories.",False,/edhROlXRob3TopjWJ5898GSvQpI.jpg,2003-01-23,2018-02-21,http://www.discovery.com/tv-shows/mythbusters,False,MythBusters,65.45,/9MxhqYvwx8FSb5cRWUWEDfpWSfo.jpg,Scripted,Ended,Failure is always an option.,"Documentary, Reality",Peter Rees,en,"Discovery, SBS",US,English,Beyond Productions,"Australia, United States of America",43
96444,Interspecies Reviewers,1,12,ja,476,7.964,"In a world bursting at the seams with moe monsters and humanoids of the horned sort, which brave heroes will take it upon themselves to review the beastly babes of the red-light district? Can only one be crowned the ultimate title of best girl? Behold the most tantalizing of trials.",False,/1hypiFc1uWGhx2TsU2D5fZ4Ev7Y.jpg,2020-01-11,2020-03-28,https://isyuzoku.com/,False,異種族レビュアーズ,60.233,/xJZwaZAXoon6wxkgXiWQNEeyW4C.jpg,Scripted,Ended,,"Animation, Comedy, Sci-Fi & Fantasy",,ja,AT-X,JP,日本語,Passione,Japan,23
513,Batman Beyond,3,52,en,474,8.16,"As new villains overrun Gotham City of the future, the aging Bruce Wayne hangs up the cape of the once invincible Batman. But when troubled teenager Terry McGinnis stumbles upon the Dark Knight's secret, a new alliance is forged. And a triumphant new Batman is born.",False,/l7h6eWj71g8oE51dBFj9g9Fgmnp.jpg,1999-01-10,2001-12-18,,False,Batman Beyond,33.986,/ix6nlIjaHjPnIHwpyHEr38FmXIQ.jpg,Scripted,Ended,,"Animation, Action & Adventure, Mystery",,en,The WB,US,English,"Warner Bros. Animation, DC Comics",,24
99494,Flower of Evil,1,16,ko,473,8.208,"Hiding a twisted past, a man maintains his facade as the perfect husband to his detective wife — until she begins investigating a series of murders.",False,/ocJbIvw7Xe64CZIYhcxYfXhX4wn.jpg,2020-07-29,2020-09-23,http://program.tving.com/tvn/evilflower/,False,악의 꽃,24.498,/zaD9sixtqMfxmesiWAIZ4JVvgXT.jpg,Scripted,Ended,Some truths can ruin a life in a single moment.,"Drama, Crime, Mystery","Kim Cheol-kyu, Yoo Jung-hee","ko, th",tvN,KR,"한국어/조선말, ภาษาไทย","Studio Dragon, Monster Union",South Korea,70
85021,Gangs of London,2,17,en,473,7.93,"When the head of a criminal organisation, Finn Wallace is assassinated, the sudden power vacuum his death creates threatens the fragile peace between the intricate web of gangs operating on the streets of the city. Now it’s up to the grieving, volatile and impulsive Sean Wallace to restore control and find those responsible for killing his father.",False,/dcj9fyx9wMU7HazAAxSAZ65s3Nj.jpg,2020-04-23,2022-12-01,https://www.sky.com/watch/gangs-of-london,True,Gangs of London,33.078,/fVgwa6wGw9ddGM5O7mqrrwB6gHK.jpg,Scripted,Returning Series,Power isn't given. It's taken.,"Crime, Drama","Gareth Evans, Matt Flannery","en, it",Sky Atlantic,GB,"English, Italiano","SISTER, Pulse Films",United Kingdom,60
2287,Batman,3,120,en,473,7.4,"Wealthy entrepreneur Bruce Wayne and his ward Dick Grayson lead a double life: they are actually crime fighting duo Batman and Robin. A secret Batpole in the Wayne mansion leads to the Batcave, where Police Commissioner Gordon often calls with the latest emergency threatening Gotham City. Racing to the scene of the crime in the Batmobile, Batman and Robin must (with the help of their trusty Bat-utility-belt) thwart the efforts of a variety of master criminals, including The Riddler, The Joker, Catwoman, and The Penguin.",False,/gpJZiTvklr5JN0mzpQwl99peQD7.jpg,1966-01-12,1968-03-14,https://www.warnerbros.com/tv/batman-complete-series,False,Batman,63.041,/eJWKgqICVxgDOOWRNBQ7b6Hh5Xb.jpg,Scripted,Canceled,The Worst Is Yet To Come,"Sci-Fi & Fantasy, Comedy, Action & Adventure","William Dozier, Lorenzo Semple Jr.",en,ABC,US,English,"20th Century Fox, Greenway Productions",United States of America,25
89844,30 Coins (30 Monedas),2,10,es,472,7.2,"Father Vergara—an exorcist, boxer and ex-convict—lives in a remote village in Spain. Hoping to be lost and forgotten, Vergara’s demons catch up to him.",False,/uSvncE20Mh3seJLIHLEQnt0OcBv.jpg,2020-11-29,2021-01-17,https://www.hbomax.com/es/es/series/urn:hbo:series:GX4h8rwVrhsPCwwEAAAIl,True,30 Monedas,45.216,/b2i9aaV6ncULl9jYXEoPi7VFJg8.jpg,Scripted,Returning Series,Welcome to Hell.,"Crime, Mystery, Drama",,"pt, es","HBO España, HBO Max",ES,"Português, Español","HBO Europe, Pokeepsie Films, HBO Latin America",Spain,0
66871,SIX,2,18,en,470,7.366,Action drama series inspired by the real missions of Navy SEAL Team Six.,False,/2MoGj8pxVHgyBb3mAsfhYO67j5h.jpg,2017-01-18,2018-08-01,http://www.history.com/shows/six,False,SIX,24.886,/doqvfJojBwtprn3qPxb4ndO3lom.jpg,Scripted,Canceled,,"War & Politics, Drama, Crime, Action & Adventure","William Broyles Jr., David Broyles",en,History,US,English,"The Weinstein Company, A+E Studios",United States of America,43
69998,"Hugo Chávez, El Comandante",1,102,es,468,7.2,"The life of Hugo Chavez; from childhood, his arrival to power, confrontations, and loves to his last days as president.",False,,2017-01-31,2017-06-29,http://elcomandante.tntla.com/,False,"Hugo Chávez, El Comandante",20.33,/sEThDZHGrhD6UPDVnP7skTAa6mF.jpg,Scripted,Ended,,"Documentary, Drama",,es,TNT Latin America,"VE, CO, US",Español,"Sony Pictures Television International, Telemundo Studios",,50
79086,Godfather of Harlem,3,30,en,468,8.12,"Loosely based on infamous crime boss Bumpy Johnson, who in the early 1960s returned from ten years in prison to find the neighborhood he once ruled in shambles. With the streets controlled by the Italian mob, Bumpy attempts to regain his piece of Harlem.",False,/8SC24iAMhPUjymFmUqWstOtpwNl.jpg,2019-09-29,2023-03-26,https://mgmplus.com/series/godfather-of-harlem,True,Godfather of Harlem,51.749,/t2LLLdpsz7RdXNog0nnVFWrMYxB.jpg,Scripted,Returning Series,Harlem is mine.,"Crime, Drama","Chris Brancato, Paul Eckstein","en, pt","Epix, MGM+",US,"English, Português","ABC Signature, Significant Productions",United States of America,56
36,Medium,7,130,en,468,7.563,Allison Dubois works in the District Attorney’s office using her natural intuition about people and her ability to communicate with the dead to help to solve crimes. Her dreams often give her clues to the whereabouts of missing people.,False,/dVpAGo3TT2IjDyRuKwhNfe9E1A5.jpg,2005-01-03,2011-01-21,http://cbs.com/shows/medium/,False,Medium,66.529,/aqawO5mYblDRwEmHjMiLJa8LyIr.jpg,Scripted,Ended,She Sees What Others Can't.,"Crime, Drama, Mystery, Sci-Fi & Fantasy",Glenn Gordon Caron,"en, it","NBC, CBS",US,"English, Italiano","Pointe Studios, Picturemaker Productions, Grammnet Productions, Paramount Television Studios, CBS Studios",United States of America,45
